x y z rx ry rz timestamp left_image right_image
7757729.129585 -363562.618347 0.000000 0.043119 -0.012037 0.660170 1472152645.458438 /dados/ufes/20160825-02/1472152645.458438.bb3.l.png /dados/ufes/20160825-02/1472152645.458438.bb3.r.png
7757729.132395 -363562.612969 0.000000 0.043267 -0.011912 0.662491 1472152645.521246 /dados/ufes/20160825-02/1472152645.521246.bb3.l.png /dados/ufes/20160825-02/1472152645.521246.bb3.r.png
7757729.136242 -363562.616627 0.000000 0.043078 -0.011938 0.661676 1472152645.586382 /dados/ufes/20160825-02/1472152645.586382.bb3.l.png /dados/ufes/20160825-02/1472152645.586382.bb3.r.png
7757729.132897 -363562.603654 0.000000 0.043127 -0.011864 0.662248 1472152645.655162 /dados/ufes/20160825-02/1472152645.655162.bb3.l.png /dados/ufes/20160825-02/1472152645.655162.bb3.r.png
7757729.129265 -363562.615127 0.000000 0.043387 -0.011760 0.661126 1472152645.718976 /dados/ufes/20160825-02/1472152645.718976.bb3.l.png /dados/ufes/20160825-02/1472152645.718976.bb3.r.png
7757729.134049 -363562.603058 0.000000 0.043575 -0.011670 0.661953 1472152645.779246 /dados/ufes/20160825-02/1472152645.779246.bb3.l.png /dados/ufes/20160825-02/1472152645.779246.bb3.r.png
7757729.135211 -363562.602773 0.000000 0.043719 -0.011393 0.662117 1472152645.843925 /dados/ufes/20160825-02/1472152645.843925.bb3.l.png /dados/ufes/20160825-02/1472152645.843925.bb3.r.png
7757729.125576 -363562.608640 0.000000 0.043954 -0.011358 0.661426 1472152645.906941 /dados/ufes/20160825-02/1472152645.906941.bb3.l.png /dados/ufes/20160825-02/1472152645.906941.bb3.r.png
7757729.126936 -363562.616361 0.000000 0.044086 -0.011461 0.661481 1472152645.973928 /dados/ufes/20160825-02/1472152645.973928.bb3.l.png /dados/ufes/20160825-02/1472152645.973928.bb3.r.png
7757729.128893 -363562.611618 0.000000 0.044203 -0.011553 0.661402 1472152646.037305 /dados/ufes/20160825-02/1472152646.037305.bb3.l.png /dados/ufes/20160825-02/1472152646.037305.bb3.r.png
7757729.124229 -363562.613389 0.000000 0.044163 -0.011445 0.661486 1472152646.097922 /dados/ufes/20160825-02/1472152646.097922.bb3.l.png /dados/ufes/20160825-02/1472152646.097922.bb3.r.png
7757729.124906 -363562.617095 0.000000 0.044215 -0.011482 0.661039 1472152646.162157 /dados/ufes/20160825-02/1472152646.162157.bb3.l.png /dados/ufes/20160825-02/1472152646.162157.bb3.r.png
7757729.132832 -363562.608920 0.000000 0.044040 -0.011052 0.661251 1472152646.227112 /dados/ufes/20160825-02/1472152646.227112.bb3.l.png /dados/ufes/20160825-02/1472152646.227112.bb3.r.png
7757729.131782 -363562.614176 0.000000 0.044137 -0.011040 0.661290 1472152646.293681 /dados/ufes/20160825-02/1472152646.293681.bb3.l.png /dados/ufes/20160825-02/1472152646.293681.bb3.r.png
7757729.137099 -363562.605077 0.000000 0.044231 -0.010964 0.661892 1472152646.358621 /dados/ufes/20160825-02/1472152646.358621.bb3.l.png /dados/ufes/20160825-02/1472152646.358621.bb3.r.png
7757729.133517 -363562.611362 0.000000 0.044177 -0.010791 0.661157 1472152646.419675 /dados/ufes/20160825-02/1472152646.419675.bb3.l.png /dados/ufes/20160825-02/1472152646.419675.bb3.r.png
7757729.131794 -363562.601140 0.000000 0.044193 -0.010962 0.662240 1472152646.480370 /dados/ufes/20160825-02/1472152646.480370.bb3.l.png /dados/ufes/20160825-02/1472152646.480370.bb3.r.png
7757729.134617 -363562.602671 0.000000 0.044320 -0.011096 0.662387 1472152646.540945 /dados/ufes/20160825-02/1472152646.540945.bb3.l.png /dados/ufes/20160825-02/1472152646.540945.bb3.r.png
7757729.133408 -363562.608088 0.000000 0.044348 -0.011181 0.661552 1472152646.606403 /dados/ufes/20160825-02/1472152646.606403.bb3.l.png /dados/ufes/20160825-02/1472152646.606403.bb3.r.png
7757729.138758 -363562.608058 0.000000 0.044464 -0.011069 0.663035 1472152646.671183 /dados/ufes/20160825-02/1472152646.671183.bb3.l.png /dados/ufes/20160825-02/1472152646.671183.bb3.r.png
7757729.137246 -363562.607330 0.000000 0.044799 -0.011008 0.662633 1472152646.734864 /dados/ufes/20160825-02/1472152646.734864.bb3.l.png /dados/ufes/20160825-02/1472152646.734864.bb3.r.png
7757729.141496 -363562.606706 0.000000 0.044774 -0.010913 0.662334 1472152646.804532 /dados/ufes/20160825-02/1472152646.804532.bb3.l.png /dados/ufes/20160825-02/1472152646.804532.bb3.r.png
7757729.139881 -363562.600033 0.000000 0.044631 -0.010397 0.662435 1472152646.870592 /dados/ufes/20160825-02/1472152646.870592.bb3.l.png /dados/ufes/20160825-02/1472152646.870592.bb3.r.png
7757729.137681 -363562.608246 0.000000 0.044830 -0.010152 0.662175 1472152646.933746 /dados/ufes/20160825-02/1472152646.933746.bb3.l.png /dados/ufes/20160825-02/1472152646.933746.bb3.r.png
7757729.133614 -363562.606680 0.000000 0.044950 -0.009823 0.662563 1472152646.996086 /dados/ufes/20160825-02/1472152646.996086.bb3.l.png /dados/ufes/20160825-02/1472152646.996086.bb3.r.png
7757729.136848 -363562.598449 0.000000 0.045078 -0.009639 0.662446 1472152647.056498 /dados/ufes/20160825-02/1472152647.056498.bb3.l.png /dados/ufes/20160825-02/1472152647.056498.bb3.r.png
7757729.140250 -363562.605941 0.000000 0.045082 -0.009433 0.662638 1472152647.116737 /dados/ufes/20160825-02/1472152647.116737.bb3.l.png /dados/ufes/20160825-02/1472152647.116737.bb3.r.png
7757729.141138 -363562.604649 0.000000 0.045107 -0.009458 0.661721 1472152647.179679 /dados/ufes/20160825-02/1472152647.179679.bb3.l.png /dados/ufes/20160825-02/1472152647.179679.bb3.r.png
7757729.133797 -363562.611084 0.000000 0.045157 -0.009333 0.662398 1472152647.242119 /dados/ufes/20160825-02/1472152647.242119.bb3.l.png /dados/ufes/20160825-02/1472152647.242119.bb3.r.png
7757729.134684 -363562.600251 0.000000 0.044905 -0.009454 0.662638 1472152647.304632 /dados/ufes/20160825-02/1472152647.304632.bb3.l.png /dados/ufes/20160825-02/1472152647.304632.bb3.r.png
7757729.136686 -363562.604004 0.000000 0.045136 -0.009477 0.662134 1472152647.366780 /dados/ufes/20160825-02/1472152647.366780.bb3.l.png /dados/ufes/20160825-02/1472152647.366780.bb3.r.png
7757729.136637 -363562.603117 0.000000 0.045024 -0.009502 0.662199 1472152647.429435 /dados/ufes/20160825-02/1472152647.429435.bb3.l.png /dados/ufes/20160825-02/1472152647.429435.bb3.r.png
7757729.132415 -363562.619417 0.000000 0.045260 -0.009456 0.662227 1472152647.491699 /dados/ufes/20160825-02/1472152647.491699.bb3.l.png /dados/ufes/20160825-02/1472152647.491699.bb3.r.png
7757729.132711 -363562.605467 0.000000 0.045283 -0.009533 0.661911 1472152647.554631 /dados/ufes/20160825-02/1472152647.554631.bb3.l.png /dados/ufes/20160825-02/1472152647.554631.bb3.r.png
7757729.130294 -363562.613124 0.000000 0.045598 -0.009762 0.660804 1472152647.615560 /dados/ufes/20160825-02/1472152647.615560.bb3.l.png /dados/ufes/20160825-02/1472152647.615560.bb3.r.png
7757729.130797 -363562.614343 0.000000 0.045429 -0.009766 0.661210 1472152647.677054 /dados/ufes/20160825-02/1472152647.677054.bb3.l.png /dados/ufes/20160825-02/1472152647.677054.bb3.r.png
7757729.130457 -363562.615120 0.000000 0.045338 -0.009722 0.661143 1472152647.738128 /dados/ufes/20160825-02/1472152647.738128.bb3.l.png /dados/ufes/20160825-02/1472152647.738128.bb3.r.png
7757729.127396 -363562.615234 0.000000 0.045302 -0.009948 0.661094 1472152647.804135 /dados/ufes/20160825-02/1472152647.804135.bb3.l.png /dados/ufes/20160825-02/1472152647.804135.bb3.r.png
7757729.135396 -363562.608444 0.000000 0.045166 -0.009955 0.661952 1472152647.878668 /dados/ufes/20160825-02/1472152647.878668.bb3.l.png /dados/ufes/20160825-02/1472152647.878668.bb3.r.png
7757729.135464 -363562.607664 0.000000 0.045256 -0.009594 0.662138 1472152647.943163 /dados/ufes/20160825-02/1472152647.943163.bb3.l.png /dados/ufes/20160825-02/1472152647.943163.bb3.r.png
7757729.132256 -363562.616093 0.000000 0.045336 -0.009649 0.661085 1472152648.006405 /dados/ufes/20160825-02/1472152648.006405.bb3.l.png /dados/ufes/20160825-02/1472152648.006405.bb3.r.png
7757729.124771 -363562.614500 0.000000 0.045453 -0.009390 0.660706 1472152648.071039 /dados/ufes/20160825-02/1472152648.071039.bb3.l.png /dados/ufes/20160825-02/1472152648.071039.bb3.r.png
7757729.134260 -363562.615623 0.000000 0.045496 -0.009282 0.661465 1472152648.133206 /dados/ufes/20160825-02/1472152648.133206.bb3.l.png /dados/ufes/20160825-02/1472152648.133206.bb3.r.png
7757729.125429 -363562.615897 0.000000 0.045632 -0.009645 0.661275 1472152648.194258 /dados/ufes/20160825-02/1472152648.194258.bb3.l.png /dados/ufes/20160825-02/1472152648.194258.bb3.r.png
7757729.136600 -363562.615923 0.000000 0.045443 -0.009520 0.660862 1472152648.255146 /dados/ufes/20160825-02/1472152648.255146.bb3.l.png /dados/ufes/20160825-02/1472152648.255146.bb3.r.png
7757729.128413 -363562.617547 0.000000 0.045409 -0.009103 0.661575 1472152648.315684 /dados/ufes/20160825-02/1472152648.315684.bb3.l.png /dados/ufes/20160825-02/1472152648.315684.bb3.r.png
7757729.128593 -363562.618308 0.000000 0.045424 -0.009169 0.661089 1472152648.376586 /dados/ufes/20160825-02/1472152648.376586.bb3.l.png /dados/ufes/20160825-02/1472152648.376586.bb3.r.png
7757729.132905 -363562.608765 0.000000 0.045477 -0.009150 0.662017 1472152648.443621 /dados/ufes/20160825-02/1472152648.443621.bb3.l.png /dados/ufes/20160825-02/1472152648.443621.bb3.r.png
7757729.133490 -363562.599988 0.000000 0.045799 -0.009213 0.662670 1472152648.507136 /dados/ufes/20160825-02/1472152648.507136.bb3.l.png /dados/ufes/20160825-02/1472152648.507136.bb3.r.png
7757729.124283 -363562.620011 0.000000 0.045969 -0.008859 0.661110 1472152648.567402 /dados/ufes/20160825-02/1472152648.567402.bb3.l.png /dados/ufes/20160825-02/1472152648.567402.bb3.r.png
7757729.130121 -363562.619837 0.000000 0.046073 -0.008772 0.661007 1472152648.627767 /dados/ufes/20160825-02/1472152648.627767.bb3.l.png /dados/ufes/20160825-02/1472152648.627767.bb3.r.png
7757729.127114 -363562.617648 0.000000 0.045800 -0.008465 0.661687 1472152648.688348 /dados/ufes/20160825-02/1472152648.688348.bb3.l.png /dados/ufes/20160825-02/1472152648.688348.bb3.r.png
7757729.140340 -363562.606031 0.000000 0.045877 -0.008321 0.662878 1472152648.749237 /dados/ufes/20160825-02/1472152648.749237.bb3.l.png /dados/ufes/20160825-02/1472152648.749237.bb3.r.png
7757729.140860 -363562.604209 0.000000 0.045779 -0.008107 0.662289 1472152648.809722 /dados/ufes/20160825-02/1472152648.809722.bb3.l.png /dados/ufes/20160825-02/1472152648.809722.bb3.r.png
7757729.135610 -363562.610108 0.000000 0.046022 -0.007897 0.662082 1472152648.870730 /dados/ufes/20160825-02/1472152648.870730.bb3.l.png /dados/ufes/20160825-02/1472152648.870730.bb3.r.png
7757729.131919 -363562.605706 0.000000 0.046125 -0.007987 0.662172 1472152648.932674 /dados/ufes/20160825-02/1472152648.932674.bb3.l.png /dados/ufes/20160825-02/1472152648.932674.bb3.r.png
7757729.130637 -363562.615996 0.000000 0.046044 -0.008087 0.661485 1472152648.995328 /dados/ufes/20160825-02/1472152648.995328.bb3.l.png /dados/ufes/20160825-02/1472152648.995328.bb3.r.png
7757729.127143 -363562.621609 0.000000 0.046178 -0.008457 0.661279 1472152649.056089 /dados/ufes/20160825-02/1472152649.056089.bb3.l.png /dados/ufes/20160825-02/1472152649.056089.bb3.r.png
7757729.134706 -363562.619353 0.000000 0.046275 -0.008718 0.660726 1472152649.115761 /dados/ufes/20160825-02/1472152649.115761.bb3.l.png /dados/ufes/20160825-02/1472152649.115761.bb3.r.png
7757729.133800 -363562.622077 0.000000 0.046528 -0.009178 0.661911 1472152649.176653 /dados/ufes/20160825-02/1472152649.176653.bb3.l.png /dados/ufes/20160825-02/1472152649.176653.bb3.r.png
7757729.134140 -363562.619952 0.000000 0.046566 -0.009612 0.660820 1472152649.240659 /dados/ufes/20160825-02/1472152649.240659.bb3.l.png /dados/ufes/20160825-02/1472152649.240659.bb3.r.png
7757729.133445 -363562.620256 0.000000 0.046716 -0.009919 0.661232 1472152649.307586 /dados/ufes/20160825-02/1472152649.307586.bb3.l.png /dados/ufes/20160825-02/1472152649.307586.bb3.r.png
7757729.134332 -363562.602694 0.000000 0.046914 -0.010077 0.661948 1472152649.368717 /dados/ufes/20160825-02/1472152649.368717.bb3.l.png /dados/ufes/20160825-02/1472152649.368717.bb3.r.png
7757729.135659 -363562.596312 0.000000 0.046893 -0.009998 0.661947 1472152649.432555 /dados/ufes/20160825-02/1472152649.432555.bb3.l.png /dados/ufes/20160825-02/1472152649.432555.bb3.r.png
7757729.144180 -363562.595899 0.000000 0.046859 -0.009896 0.662211 1472152649.495603 /dados/ufes/20160825-02/1472152649.495603.bb3.l.png /dados/ufes/20160825-02/1472152649.495603.bb3.r.png
7757729.141875 -363562.599710 0.000000 0.046936 -0.009976 0.661653 1472152649.559053 /dados/ufes/20160825-02/1472152649.559053.bb3.l.png /dados/ufes/20160825-02/1472152649.559053.bb3.r.png
7757729.140598 -363562.610165 0.000000 0.046884 -0.010052 0.663166 1472152649.624260 /dados/ufes/20160825-02/1472152649.624260.bb3.l.png /dados/ufes/20160825-02/1472152649.624260.bb3.r.png
7757729.142271 -363562.621370 0.000000 0.046837 -0.010099 0.662316 1472152649.687066 /dados/ufes/20160825-02/1472152649.687066.bb3.l.png /dados/ufes/20160825-02/1472152649.687066.bb3.r.png
7757729.141269 -363562.618232 0.000000 0.046619 -0.010106 0.662393 1472152649.750054 /dados/ufes/20160825-02/1472152649.750054.bb3.l.png /dados/ufes/20160825-02/1472152649.750054.bb3.r.png
7757729.160974 -363562.613308 0.000000 0.047047 -0.010739 0.662992 1472152649.813468 /dados/ufes/20160825-02/1472152649.813468.bb3.l.png /dados/ufes/20160825-02/1472152649.813468.bb3.r.png
7757729.177006 -363562.604339 0.000000 0.047370 -0.011237 0.662716 1472152649.876860 /dados/ufes/20160825-02/1472152649.876860.bb3.l.png /dados/ufes/20160825-02/1472152649.876860.bb3.r.png
7757729.184014 -363562.601545 0.000000 0.047598 -0.011634 0.662465 1472152649.944596 /dados/ufes/20160825-02/1472152649.944596.bb3.l.png /dados/ufes/20160825-02/1472152649.944596.bb3.r.png
7757729.183008 -363562.579840 0.000000 0.047992 -0.011878 0.661366 1472152650.005863 /dados/ufes/20160825-02/1472152650.005863.bb3.l.png /dados/ufes/20160825-02/1472152650.005863.bb3.r.png
7757729.274178 -363562.557831 0.000000 0.048676 -0.012791 0.661740 1472152650.071579 /dados/ufes/20160825-02/1472152650.071579.bb3.l.png /dados/ufes/20160825-02/1472152650.071579.bb3.r.png
7757729.303951 -363562.527030 0.000000 0.048475 -0.013382 0.662496 1472152650.136722 /dados/ufes/20160825-02/1472152650.136722.bb3.l.png /dados/ufes/20160825-02/1472152650.136722.bb3.r.png
7757729.328387 -363562.508384 0.000000 0.048039 -0.013584 0.662065 1472152650.203208 /dados/ufes/20160825-02/1472152650.203208.bb3.l.png /dados/ufes/20160825-02/1472152650.203208.bb3.r.png
7757729.364763 -363562.495265 0.000000 0.046292 -0.014284 0.661652 1472152650.265675 /dados/ufes/20160825-02/1472152650.265675.bb3.l.png /dados/ufes/20160825-02/1472152650.265675.bb3.r.png
7757729.429612 -363562.453572 0.000000 0.044908 -0.014612 0.663324 1472152650.337094 /dados/ufes/20160825-02/1472152650.337094.bb3.l.png /dados/ufes/20160825-02/1472152650.337094.bb3.r.png
7757729.476375 -363562.416420 0.000000 0.043185 -0.014679 0.663181 1472152650.399491 /dados/ufes/20160825-02/1472152650.399491.bb3.l.png /dados/ufes/20160825-02/1472152650.399491.bb3.r.png
7757729.536947 -363562.344219 0.000000 0.042944 -0.013710 0.665988 1472152650.459178 /dados/ufes/20160825-02/1472152650.459178.bb3.l.png /dados/ufes/20160825-02/1472152650.459178.bb3.r.png
7757729.601097 -363562.299162 0.000000 0.044192 -0.013535 0.665569 1472152650.521683 /dados/ufes/20160825-02/1472152650.521683.bb3.l.png /dados/ufes/20160825-02/1472152650.521683.bb3.r.png
7757729.638852 -363562.278041 0.000000 0.045143 -0.013705 0.664629 1472152650.583479 /dados/ufes/20160825-02/1472152650.583479.bb3.l.png /dados/ufes/20160825-02/1472152650.583479.bb3.r.png
7757729.701935 -363562.207779 0.000000 0.046130 -0.013950 0.663655 1472152650.654196 /dados/ufes/20160825-02/1472152650.654196.bb3.l.png /dados/ufes/20160825-02/1472152650.654196.bb3.r.png
7757729.777863 -363562.153731 0.000000 0.048882 -0.015079 0.664428 1472152650.714612 /dados/ufes/20160825-02/1472152650.714612.bb3.l.png /dados/ufes/20160825-02/1472152650.714612.bb3.r.png
7757729.821718 -363562.126675 0.000000 0.050193 -0.015373 0.666632 1472152650.774897 /dados/ufes/20160825-02/1472152650.774897.bb3.l.png /dados/ufes/20160825-02/1472152650.774897.bb3.r.png
7757729.918262 -363562.046765 0.000000 0.050409 -0.015527 0.667725 1472152650.839095 /dados/ufes/20160825-02/1472152650.839095.bb3.l.png /dados/ufes/20160825-02/1472152650.839095.bb3.r.png
7757729.969349 -363562.016617 0.000000 0.049912 -0.015925 0.668322 1472152650.903389 /dados/ufes/20160825-02/1472152650.903389.bb3.l.png /dados/ufes/20160825-02/1472152650.903389.bb3.r.png
7757730.065324 -363561.935006 0.000000 0.048705 -0.016143 0.665934 1472152650.967387 /dados/ufes/20160825-02/1472152650.967387.bb3.l.png /dados/ufes/20160825-02/1472152650.967387.bb3.r.png
7757730.139987 -363561.872996 0.000000 0.044920 -0.016108 0.668184 1472152651.031367 /dados/ufes/20160825-02/1472152651.031367.bb3.l.png /dados/ufes/20160825-02/1472152651.031367.bb3.r.png
7757730.234003 -363561.778753 0.000000 0.043012 -0.016314 0.667444 1472152651.095569 /dados/ufes/20160825-02/1472152651.095569.bb3.l.png /dados/ufes/20160825-02/1472152651.095569.bb3.r.png
7757730.297370 -363561.745194 0.000000 0.042352 -0.015986 0.669257 1472152651.157784 /dados/ufes/20160825-02/1472152651.157784.bb3.l.png /dados/ufes/20160825-02/1472152651.157784.bb3.r.png
7757730.390388 -363561.679352 0.000000 0.040819 -0.016376 0.671719 1472152651.218796 /dados/ufes/20160825-02/1472152651.218796.bb3.l.png /dados/ufes/20160825-02/1472152651.218796.bb3.r.png
7757730.494225 -363561.586423 0.000000 0.041232 -0.017369 0.671934 1472152651.280242 /dados/ufes/20160825-02/1472152651.280242.bb3.l.png /dados/ufes/20160825-02/1472152651.280242.bb3.r.png
7757730.566900 -363561.522094 0.000000 0.042552 -0.017767 0.673240 1472152651.349330 /dados/ufes/20160825-02/1472152651.349330.bb3.l.png /dados/ufes/20160825-02/1472152651.349330.bb3.r.png
7757730.706801 -363561.432336 0.000000 0.044109 -0.017977 0.672898 1472152651.412056 /dados/ufes/20160825-02/1472152651.412056.bb3.l.png /dados/ufes/20160825-02/1472152651.412056.bb3.r.png
7757730.785142 -363561.378117 0.000000 0.043859 -0.018197 0.673457 1472152651.474613 /dados/ufes/20160825-02/1472152651.474613.bb3.l.png /dados/ufes/20160825-02/1472152651.474613.bb3.r.png
7757730.917489 -363561.281817 0.000000 0.043968 -0.018590 0.676024 1472152651.537000 /dados/ufes/20160825-02/1472152651.537000.bb3.l.png /dados/ufes/20160825-02/1472152651.537000.bb3.r.png
7757731.002067 -363561.227038 0.000000 0.044364 -0.019017 0.677182 1472152651.599717 /dados/ufes/20160825-02/1472152651.599717.bb3.l.png /dados/ufes/20160825-02/1472152651.599717.bb3.r.png
7757731.116171 -363561.122627 0.000000 0.040915 -0.020767 0.677947 1472152651.663300 /dados/ufes/20160825-02/1472152651.663300.bb3.l.png /dados/ufes/20160825-02/1472152651.663300.bb3.r.png
7757731.280440 -363561.015136 0.000000 0.038797 -0.021223 0.676605 1472152651.726426 /dados/ufes/20160825-02/1472152651.726426.bb3.l.png /dados/ufes/20160825-02/1472152651.726426.bb3.r.png
7757731.395492 -363560.881857 0.000000 0.037336 -0.021615 0.677276 1472152651.797952 /dados/ufes/20160825-02/1472152651.797952.bb3.l.png /dados/ufes/20160825-02/1472152651.797952.bb3.r.png
7757731.508843 -363560.786056 0.000000 0.035577 -0.022395 0.676248 1472152651.862958 /dados/ufes/20160825-02/1472152651.862958.bb3.l.png /dados/ufes/20160825-02/1472152651.862958.bb3.r.png
7757731.638288 -363560.682476 0.000000 0.033708 -0.023787 0.676505 1472152651.925826 /dados/ufes/20160825-02/1472152651.925826.bb3.l.png /dados/ufes/20160825-02/1472152651.925826.bb3.r.png
7757731.794468 -363560.546612 0.000000 0.033740 -0.024819 0.676345 1472152651.986072 /dados/ufes/20160825-02/1472152651.986072.bb3.l.png /dados/ufes/20160825-02/1472152651.986072.bb3.r.png
7757731.946625 -363560.435063 0.000000 0.036503 -0.025832 0.674515 1472152652.046629 /dados/ufes/20160825-02/1472152652.046629.bb3.l.png /dados/ufes/20160825-02/1472152652.046629.bb3.r.png
7757732.077284 -363560.333972 0.000000 0.039990 -0.027731 0.675822 1472152652.106879 /dados/ufes/20160825-02/1472152652.106879.bb3.l.png /dados/ufes/20160825-02/1472152652.106879.bb3.r.png
7757732.229867 -363560.197919 0.000000 0.043044 -0.028324 0.675350 1472152652.167099 /dados/ufes/20160825-02/1472152652.167099.bb3.l.png /dados/ufes/20160825-02/1472152652.167099.bb3.r.png
7757732.332726 -363560.121229 0.000000 0.044396 -0.026850 0.674655 1472152652.227256 /dados/ufes/20160825-02/1472152652.227256.bb3.l.png /dados/ufes/20160825-02/1472152652.227256.bb3.r.png
7757732.492349 -363559.996562 0.000000 0.045472 -0.026195 0.672880 1472152652.288938 /dados/ufes/20160825-02/1472152652.288938.bb3.l.png /dados/ufes/20160825-02/1472152652.288938.bb3.r.png
7757732.667359 -363559.881953 0.000000 0.045896 -0.025743 0.672339 1472152652.353241 /dados/ufes/20160825-02/1472152652.353241.bb3.l.png /dados/ufes/20160825-02/1472152652.353241.bb3.r.png
7757732.772414 -363559.780121 0.000000 0.044548 -0.024485 0.676372 1472152652.416837 /dados/ufes/20160825-02/1472152652.416837.bb3.l.png /dados/ufes/20160825-02/1472152652.416837.bb3.r.png
7757732.965837 -363559.641959 0.000000 0.043327 -0.024690 0.674764 1472152652.477998 /dados/ufes/20160825-02/1472152652.477998.bb3.l.png /dados/ufes/20160825-02/1472152652.477998.bb3.r.png
7757733.147520 -363559.500409 0.000000 0.041683 -0.024836 0.674728 1472152652.539557 /dados/ufes/20160825-02/1472152652.539557.bb3.l.png /dados/ufes/20160825-02/1472152652.539557.bb3.r.png
7757733.328256 -363559.359663 0.000000 0.041890 -0.025292 0.672483 1472152652.600143 /dados/ufes/20160825-02/1472152652.600143.bb3.l.png /dados/ufes/20160825-02/1472152652.600143.bb3.r.png
7757733.452490 -363559.267422 0.000000 0.040589 -0.025859 0.671876 1472152652.660522 /dados/ufes/20160825-02/1472152652.660522.bb3.l.png /dados/ufes/20160825-02/1472152652.660522.bb3.r.png
7757733.585705 -363559.163610 0.000000 0.037857 -0.026072 0.673366 1472152652.721003 /dados/ufes/20160825-02/1472152652.721003.bb3.l.png /dados/ufes/20160825-02/1472152652.721003.bb3.r.png
7757733.744506 -363559.026661 0.000000 0.036967 -0.026452 0.673090 1472152652.781486 /dados/ufes/20160825-02/1472152652.781486.bb3.l.png /dados/ufes/20160825-02/1472152652.781486.bb3.r.png
