x y z rx ry rz timestamp left_image right_image
7757725.671312 -363565.329435 0.000000 0.046244 0.012658 0.663767 1477073739.547631 /dados/ufes/20161021/1477073739.547631.bb3.l.png /dados/ufes/20161021/1477073739.547631.bb3.r.png
7757725.680423 -363565.323202 0.000000 0.046024 0.012594 0.664682 1477073739.628927 /dados/ufes/20161021/1477073739.628927.bb3.l.png /dados/ufes/20161021/1477073739.628927.bb3.r.png
7757725.676924 -363565.323636 0.000000 0.046246 0.012749 0.664381 1477073739.709896 /dados/ufes/20161021/1477073739.709896.bb3.l.png /dados/ufes/20161021/1477073739.709896.bb3.r.png
7757725.674252 -363565.329393 0.000000 0.046420 0.012803 0.663673 1477073739.791479 /dados/ufes/20161021/1477073739.791479.bb3.l.png /dados/ufes/20161021/1477073739.791479.bb3.r.png
7757725.673329 -363565.330385 0.000000 0.046462 0.012502 0.663379 1477073739.872804 /dados/ufes/20161021/1477073739.872804.bb3.l.png /dados/ufes/20161021/1477073739.872804.bb3.r.png
7757725.679266 -363565.321865 0.000000 0.046249 0.012483 0.664210 1477073739.953906 /dados/ufes/20161021/1477073739.953906.bb3.l.png /dados/ufes/20161021/1477073739.953906.bb3.r.png
7757725.679894 -363565.327868 0.000000 0.046307 0.012455 0.664054 1477073740.034692 /dados/ufes/20161021/1477073740.034692.bb3.l.png /dados/ufes/20161021/1477073740.034692.bb3.r.png
7757725.676489 -363565.324094 0.000000 0.046436 0.012428 0.664102 1477073740.115830 /dados/ufes/20161021/1477073740.115830.bb3.l.png /dados/ufes/20161021/1477073740.115830.bb3.r.png
7757725.674747 -363565.331016 0.000000 0.046019 0.012218 0.663769 1477073740.195985 /dados/ufes/20161021/1477073740.195985.bb3.l.png /dados/ufes/20161021/1477073740.195985.bb3.r.png
7757725.674622 -363565.331255 0.000000 0.045951 0.012141 0.663898 1477073740.277406 /dados/ufes/20161021/1477073740.277406.bb3.l.png /dados/ufes/20161021/1477073740.277406.bb3.r.png
7757725.670783 -363565.332127 0.000000 0.045831 0.012384 0.663504 1477073740.359976 /dados/ufes/20161021/1477073740.359976.bb3.l.png /dados/ufes/20161021/1477073740.359976.bb3.r.png
7757725.673252 -363565.333853 0.000000 0.045840 0.012679 0.663055 1477073740.443474 /dados/ufes/20161021/1477073740.443474.bb3.l.png /dados/ufes/20161021/1477073740.443474.bb3.r.png
7757725.671724 -363565.331581 0.000000 0.045949 0.012549 0.663169 1477073740.531485 /dados/ufes/20161021/1477073740.531485.bb3.l.png /dados/ufes/20161021/1477073740.531485.bb3.r.png
7757725.676911 -363565.322790 0.000000 0.045995 0.012497 0.664119 1477073740.614699 /dados/ufes/20161021/1477073740.614699.bb3.l.png /dados/ufes/20161021/1477073740.614699.bb3.r.png
7757725.673722 -363565.326256 0.000000 0.046072 0.012473 0.663517 1477073740.695636 /dados/ufes/20161021/1477073740.695636.bb3.l.png /dados/ufes/20161021/1477073740.695636.bb3.r.png
7757725.672058 -363565.327326 0.000000 0.046120 0.012416 0.663382 1477073740.781302 /dados/ufes/20161021/1477073740.781302.bb3.l.png /dados/ufes/20161021/1477073740.781302.bb3.r.png
7757725.679702 -363565.321269 0.000000 0.046120 0.012204 0.664367 1477073740.866080 /dados/ufes/20161021/1477073740.866080.bb3.l.png /dados/ufes/20161021/1477073740.866080.bb3.r.png
7757725.672831 -363565.335341 0.000000 0.046125 0.011952 0.662835 1477073740.948931 /dados/ufes/20161021/1477073740.948931.bb3.l.png /dados/ufes/20161021/1477073740.948931.bb3.r.png
7757725.670791 -363565.341358 0.000000 0.046173 0.012074 0.662360 1477073741.029820 /dados/ufes/20161021/1477073741.029820.bb3.l.png /dados/ufes/20161021/1477073741.029820.bb3.r.png
7757725.675562 -363565.336106 0.000000 0.046396 0.012031 0.663198 1477073741.111382 /dados/ufes/20161021/1477073741.111382.bb3.l.png /dados/ufes/20161021/1477073741.111382.bb3.r.png
7757725.673240 -363565.329084 0.000000 0.046347 0.012144 0.663789 1477073741.192669 /dados/ufes/20161021/1477073741.192669.bb3.l.png /dados/ufes/20161021/1477073741.192669.bb3.r.png
7757725.673438 -363565.331027 0.000000 0.046474 0.012309 0.663650 1477073741.273818 /dados/ufes/20161021/1477073741.273818.bb3.l.png /dados/ufes/20161021/1477073741.273818.bb3.r.png
7757725.673178 -363565.325846 0.000000 0.046616 0.012531 0.663489 1477073741.354734 /dados/ufes/20161021/1477073741.354734.bb3.l.png /dados/ufes/20161021/1477073741.354734.bb3.r.png
7757725.670278 -363565.326281 0.000000 0.046391 0.012449 0.663693 1477073741.436337 /dados/ufes/20161021/1477073741.436337.bb3.l.png /dados/ufes/20161021/1477073741.436337.bb3.r.png
7757725.672406 -363565.327956 0.000000 0.046554 0.012564 0.663609 1477073741.517570 /dados/ufes/20161021/1477073741.517570.bb3.l.png /dados/ufes/20161021/1477073741.517570.bb3.r.png
7757725.675288 -363565.330260 0.000000 0.046367 0.012571 0.663013 1477073741.600150 /dados/ufes/20161021/1477073741.600150.bb3.l.png /dados/ufes/20161021/1477073741.600150.bb3.r.png
7757725.672627 -363565.327131 0.000000 0.046524 0.012673 0.663629 1477073741.685795 /dados/ufes/20161021/1477073741.685795.bb3.l.png /dados/ufes/20161021/1477073741.685795.bb3.r.png
7757725.675568 -363565.334717 0.000000 0.046547 0.012864 0.663092 1477073741.767566 /dados/ufes/20161021/1477073741.767566.bb3.l.png /dados/ufes/20161021/1477073741.767566.bb3.r.png
7757725.670064 -363565.336263 0.000000 0.046346 0.013009 0.662875 1477073741.848707 /dados/ufes/20161021/1477073741.848707.bb3.l.png /dados/ufes/20161021/1477073741.848707.bb3.r.png
7757725.668461 -363565.331415 0.000000 0.046345 0.013230 0.663632 1477073741.930015 /dados/ufes/20161021/1477073741.930015.bb3.l.png /dados/ufes/20161021/1477073741.930015.bb3.r.png
7757725.669182 -363565.329871 0.000000 0.046468 0.012938 0.663545 1477073742.011272 /dados/ufes/20161021/1477073742.011272.bb3.l.png /dados/ufes/20161021/1477073742.011272.bb3.r.png
7757725.673238 -363565.332336 0.000000 0.046692 0.012735 0.662883 1477073742.091784 /dados/ufes/20161021/1477073742.091784.bb3.l.png /dados/ufes/20161021/1477073742.091784.bb3.r.png
7757725.674012 -363565.328836 0.000000 0.046740 0.013008 0.663178 1477073742.173278 /dados/ufes/20161021/1477073742.173278.bb3.l.png /dados/ufes/20161021/1477073742.173278.bb3.r.png
7757725.670896 -363565.326698 0.000000 0.047232 0.012757 0.663821 1477073742.254902 /dados/ufes/20161021/1477073742.254902.bb3.l.png /dados/ufes/20161021/1477073742.254902.bb3.r.png
7757725.671915 -363565.329577 0.000000 0.047409 0.013000 0.663822 1477073742.336402 /dados/ufes/20161021/1477073742.336402.bb3.l.png /dados/ufes/20161021/1477073742.336402.bb3.r.png
7757725.669302 -363565.327446 0.000000 0.047490 0.012941 0.663580 1477073742.417780 /dados/ufes/20161021/1477073742.417780.bb3.l.png /dados/ufes/20161021/1477073742.417780.bb3.r.png
7757725.669870 -363565.328736 0.000000 0.047553 0.013028 0.663520 1477073742.499441 /dados/ufes/20161021/1477073742.499441.bb3.l.png /dados/ufes/20161021/1477073742.499441.bb3.r.png
7757725.663848 -363565.322630 0.000000 0.047675 0.013073 0.663971 1477073742.580896 /dados/ufes/20161021/1477073742.580896.bb3.l.png /dados/ufes/20161021/1477073742.580896.bb3.r.png
7757725.671338 -363565.329180 0.000000 0.047706 0.013333 0.663670 1477073742.665716 /dados/ufes/20161021/1477073742.665716.bb3.l.png /dados/ufes/20161021/1477073742.665716.bb3.r.png
7757725.677235 -363565.334209 0.000000 0.047822 0.013104 0.663381 1477073742.748773 /dados/ufes/20161021/1477073742.748773.bb3.l.png /dados/ufes/20161021/1477073742.748773.bb3.r.png
7757725.672484 -363565.328751 0.000000 0.048049 0.013242 0.663165 1477073742.830966 /dados/ufes/20161021/1477073742.830966.bb3.l.png /dados/ufes/20161021/1477073742.830966.bb3.r.png
7757725.670556 -363565.334829 0.000000 0.048037 0.013562 0.663337 1477073742.912493 /dados/ufes/20161021/1477073742.912493.bb3.l.png /dados/ufes/20161021/1477073742.912493.bb3.r.png
7757725.675517 -363565.328118 0.000000 0.048363 0.013641 0.663350 1477073742.995357 /dados/ufes/20161021/1477073742.995357.bb3.l.png /dados/ufes/20161021/1477073742.995357.bb3.r.png
7757725.671589 -363565.328787 0.000000 0.048678 0.013695 0.663423 1477073743.076247 /dados/ufes/20161021/1477073743.076247.bb3.l.png /dados/ufes/20161021/1477073743.076247.bb3.r.png
7757725.671690 -363565.330327 0.000000 0.048819 0.013863 0.663635 1477073743.157692 /dados/ufes/20161021/1477073743.157692.bb3.l.png /dados/ufes/20161021/1477073743.157692.bb3.r.png
7757725.671806 -363565.331798 0.000000 0.048820 0.013760 0.663038 1477073743.241373 /dados/ufes/20161021/1477073743.241373.bb3.l.png /dados/ufes/20161021/1477073743.241373.bb3.r.png
7757725.672110 -363565.329935 0.000000 0.048569 0.014170 0.663526 1477073743.327576 /dados/ufes/20161021/1477073743.327576.bb3.l.png /dados/ufes/20161021/1477073743.327576.bb3.r.png
7757725.674004 -363565.332434 0.000000 0.048652 0.013819 0.663936 1477073743.411570 /dados/ufes/20161021/1477073743.411570.bb3.l.png /dados/ufes/20161021/1477073743.411570.bb3.r.png
7757725.670568 -363565.326293 0.000000 0.048654 0.014107 0.663552 1477073743.494237 /dados/ufes/20161021/1477073743.494237.bb3.l.png /dados/ufes/20161021/1477073743.494237.bb3.r.png
7757725.672193 -363565.326444 0.000000 0.048582 0.013901 0.663508 1477073743.579281 /dados/ufes/20161021/1477073743.579281.bb3.l.png /dados/ufes/20161021/1477073743.579281.bb3.r.png
7757725.670772 -363565.327599 0.000000 0.048571 0.013779 0.663619 1477073743.662613 /dados/ufes/20161021/1477073743.662613.bb3.l.png /dados/ufes/20161021/1477073743.662613.bb3.r.png
7757725.671142 -363565.336741 0.000000 0.048482 0.013757 0.662322 1477073743.746194 /dados/ufes/20161021/1477073743.746194.bb3.l.png /dados/ufes/20161021/1477073743.746194.bb3.r.png
7757725.670709 -363565.341815 0.000000 0.048522 0.013823 0.662574 1477073743.832726 /dados/ufes/20161021/1477073743.832726.bb3.l.png /dados/ufes/20161021/1477073743.832726.bb3.r.png
7757725.673536 -363565.340993 0.000000 0.048319 0.013676 0.662725 1477073743.914679 /dados/ufes/20161021/1477073743.914679.bb3.l.png /dados/ufes/20161021/1477073743.914679.bb3.r.png
7757725.675423 -363565.347400 0.000000 0.048071 0.013768 0.663898 1477073743.997527 /dados/ufes/20161021/1477073743.997527.bb3.l.png /dados/ufes/20161021/1477073743.997527.bb3.r.png
7757725.674109 -363565.328137 0.000000 0.048272 0.013655 0.663752 1477073744.083598 /dados/ufes/20161021/1477073744.083598.bb3.l.png /dados/ufes/20161021/1477073744.083598.bb3.r.png
7757725.677835 -363565.329595 0.000000 0.048042 0.014011 0.664428 1477073744.168536 /dados/ufes/20161021/1477073744.168536.bb3.l.png /dados/ufes/20161021/1477073744.168536.bb3.r.png
7757725.672449 -363565.333855 0.000000 0.048236 0.014142 0.663269 1477073744.252317 /dados/ufes/20161021/1477073744.252317.bb3.l.png /dados/ufes/20161021/1477073744.252317.bb3.r.png
7757725.672472 -363565.335461 0.000000 0.048464 0.014402 0.663201 1477073744.336256 /dados/ufes/20161021/1477073744.336256.bb3.l.png /dados/ufes/20161021/1477073744.336256.bb3.r.png
7757725.673202 -363565.334162 0.000000 0.048609 0.014561 0.663970 1477073744.420222 /dados/ufes/20161021/1477073744.420222.bb3.l.png /dados/ufes/20161021/1477073744.420222.bb3.r.png
7757725.667515 -363565.328755 0.000000 0.048913 0.014892 0.663648 1477073744.504441 /dados/ufes/20161021/1477073744.504441.bb3.l.png /dados/ufes/20161021/1477073744.504441.bb3.r.png
7757725.672100 -363565.335042 0.000000 0.048909 0.015125 0.663078 1477073744.585858 /dados/ufes/20161021/1477073744.585858.bb3.l.png /dados/ufes/20161021/1477073744.585858.bb3.r.png
7757725.673026 -363565.324992 0.000000 0.048988 0.014866 0.663776 1477073744.667339 /dados/ufes/20161021/1477073744.667339.bb3.l.png /dados/ufes/20161021/1477073744.667339.bb3.r.png
7757725.672961 -363565.340400 0.000000 0.049242 0.014850 0.662681 1477073744.748418 /dados/ufes/20161021/1477073744.748418.bb3.l.png /dados/ufes/20161021/1477073744.748418.bb3.r.png
7757725.679261 -363565.325887 0.000000 0.049283 0.014865 0.664686 1477073744.829334 /dados/ufes/20161021/1477073744.829334.bb3.l.png /dados/ufes/20161021/1477073744.829334.bb3.r.png
7757725.674204 -363565.328202 0.000000 0.049130 0.014827 0.663456 1477073744.910686 /dados/ufes/20161021/1477073744.910686.bb3.l.png /dados/ufes/20161021/1477073744.910686.bb3.r.png
7757725.677136 -363565.325831 0.000000 0.048915 0.014960 0.664218 1477073744.991260 /dados/ufes/20161021/1477073744.991260.bb3.l.png /dados/ufes/20161021/1477073744.991260.bb3.r.png
7757725.673426 -363565.328232 0.000000 0.048662 0.015267 0.663381 1477073745.072700 /dados/ufes/20161021/1477073745.072700.bb3.l.png /dados/ufes/20161021/1477073745.072700.bb3.r.png
7757725.673943 -363565.332930 0.000000 0.048627 0.014743 0.663026 1477073745.153481 /dados/ufes/20161021/1477073745.153481.bb3.l.png /dados/ufes/20161021/1477073745.153481.bb3.r.png
7757725.674928 -363565.328755 0.000000 0.048677 0.014561 0.663271 1477073745.235046 /dados/ufes/20161021/1477073745.235046.bb3.l.png /dados/ufes/20161021/1477073745.235046.bb3.r.png
7757725.670827 -363565.314560 0.000000 0.048734 0.014230 0.662845 1477073745.316268 /dados/ufes/20161021/1477073745.316268.bb3.l.png /dados/ufes/20161021/1477073745.316268.bb3.r.png
7757725.673322 -363565.331228 0.000000 0.048774 0.014162 0.663734 1477073745.397143 /dados/ufes/20161021/1477073745.397143.bb3.l.png /dados/ufes/20161021/1477073745.397143.bb3.r.png
7757725.671347 -363565.332387 0.000000 0.048669 0.014296 0.663191 1477073745.478307 /dados/ufes/20161021/1477073745.478307.bb3.l.png /dados/ufes/20161021/1477073745.478307.bb3.r.png
7757725.673877 -363565.328054 0.000000 0.048813 0.014527 0.663451 1477073745.560465 /dados/ufes/20161021/1477073745.560465.bb3.l.png /dados/ufes/20161021/1477073745.560465.bb3.r.png
7757725.679838 -363565.324543 0.000000 0.049058 0.014831 0.664467 1477073745.641887 /dados/ufes/20161021/1477073745.641887.bb3.l.png /dados/ufes/20161021/1477073745.641887.bb3.r.png
7757725.677925 -363565.324075 0.000000 0.049101 0.014544 0.664426 1477073745.723324 /dados/ufes/20161021/1477073745.723324.bb3.l.png /dados/ufes/20161021/1477073745.723324.bb3.r.png
7757725.671681 -363565.327360 0.000000 0.048867 0.014563 0.663737 1477073745.807703 /dados/ufes/20161021/1477073745.807703.bb3.l.png /dados/ufes/20161021/1477073745.807703.bb3.r.png
7757725.674381 -363565.327274 0.000000 0.048901 0.014649 0.663454 1477073745.888967 /dados/ufes/20161021/1477073745.888967.bb3.l.png /dados/ufes/20161021/1477073745.888967.bb3.r.png
7757725.674196 -363565.328013 0.000000 0.048782 0.014594 0.663534 1477073745.970342 /dados/ufes/20161021/1477073745.970342.bb3.l.png /dados/ufes/20161021/1477073745.970342.bb3.r.png
7757725.676568 -363565.327174 0.000000 0.048858 0.014543 0.663635 1477073746.052403 /dados/ufes/20161021/1477073746.052403.bb3.l.png /dados/ufes/20161021/1477073746.052403.bb3.r.png
7757725.676120 -363565.328572 0.000000 0.048936 0.014809 0.663193 1477073746.133907 /dados/ufes/20161021/1477073746.133907.bb3.l.png /dados/ufes/20161021/1477073746.133907.bb3.r.png
7757725.674733 -363565.328532 0.000000 0.049323 0.015120 0.663658 1477073746.216077 /dados/ufes/20161021/1477073746.216077.bb3.l.png /dados/ufes/20161021/1477073746.216077.bb3.r.png
7757725.672145 -363565.330689 0.000000 0.049414 0.015158 0.663257 1477073746.297598 /dados/ufes/20161021/1477073746.297598.bb3.l.png /dados/ufes/20161021/1477073746.297598.bb3.r.png
7757725.677639 -363565.322989 0.000000 0.049368 0.014970 0.664011 1477073746.380074 /dados/ufes/20161021/1477073746.380074.bb3.l.png /dados/ufes/20161021/1477073746.380074.bb3.r.png
7757725.672732 -363565.334543 0.000000 0.049420 0.014941 0.662853 1477073746.462963 /dados/ufes/20161021/1477073746.462963.bb3.l.png /dados/ufes/20161021/1477073746.462963.bb3.r.png
7757725.673124 -363565.322290 0.000000 0.049152 0.015092 0.663640 1477073746.549753 /dados/ufes/20161021/1477073746.549753.bb3.l.png /dados/ufes/20161021/1477073746.549753.bb3.r.png
7757725.673541 -363565.332519 0.000000 0.049175 0.015149 0.663072 1477073746.632202 /dados/ufes/20161021/1477073746.632202.bb3.l.png /dados/ufes/20161021/1477073746.632202.bb3.r.png
7757725.688409 -363565.331628 0.000000 0.048747 0.015093 0.663229 1477073746.717310 /dados/ufes/20161021/1477073746.717310.bb3.l.png /dados/ufes/20161021/1477073746.717310.bb3.r.png
7757725.673057 -363565.338638 0.000000 0.048396 0.014920 0.662643 1477073746.799724 /dados/ufes/20161021/1477073746.799724.bb3.l.png /dados/ufes/20161021/1477073746.799724.bb3.r.png
7757725.669973 -363565.332526 0.000000 0.048215 0.014693 0.663255 1477073746.880105 /dados/ufes/20161021/1477073746.880105.bb3.l.png /dados/ufes/20161021/1477073746.880105.bb3.r.png
7757725.673074 -363565.326814 0.000000 0.047890 0.014873 0.663498 1477073746.961311 /dados/ufes/20161021/1477073746.961311.bb3.l.png /dados/ufes/20161021/1477073746.961311.bb3.r.png
7757725.677757 -363565.319312 0.000000 0.048068 0.015289 0.662818 1477073747.042313 /dados/ufes/20161021/1477073747.042313.bb3.l.png /dados/ufes/20161021/1477073747.042313.bb3.r.png
7757725.679065 -363565.324439 0.000000 0.048053 0.015433 0.664348 1477073747.123547 /dados/ufes/20161021/1477073747.123547.bb3.l.png /dados/ufes/20161021/1477073747.123547.bb3.r.png
7757725.679817 -363565.328650 0.000000 0.047968 0.015384 0.664315 1477073747.204230 /dados/ufes/20161021/1477073747.204230.bb3.l.png /dados/ufes/20161021/1477073747.204230.bb3.r.png
7757725.672956 -363565.328470 0.000000 0.047968 0.015384 0.663625 1477073747.285937 /dados/ufes/20161021/1477073747.285937.bb3.l.png /dados/ufes/20161021/1477073747.285937.bb3.r.png
7757725.672072 -363565.328167 0.000000 0.048135 0.015417 0.663236 1477073747.366871 /dados/ufes/20161021/1477073747.366871.bb3.l.png /dados/ufes/20161021/1477073747.366871.bb3.r.png
7757725.673272 -363565.330053 0.000000 0.047999 0.015459 0.663090 1477073747.457188 /dados/ufes/20161021/1477073747.457188.bb3.l.png /dados/ufes/20161021/1477073747.457188.bb3.r.png
7757725.671191 -363565.330715 0.000000 0.048079 0.015511 0.663197 1477073747.539227 /dados/ufes/20161021/1477073747.539227.bb3.l.png /dados/ufes/20161021/1477073747.539227.bb3.r.png
7757725.672697 -363565.335255 0.000000 0.048080 0.015578 0.663286 1477073747.621554 /dados/ufes/20161021/1477073747.621554.bb3.l.png /dados/ufes/20161021/1477073747.621554.bb3.r.png
7757725.671312 -363565.332277 0.000000 0.047759 0.015648 0.663410 1477073747.707713 /dados/ufes/20161021/1477073747.707713.bb3.l.png /dados/ufes/20161021/1477073747.707713.bb3.r.png
7757725.672496 -363565.327081 0.000000 0.047415 0.015219 0.663829 1477073747.790718 /dados/ufes/20161021/1477073747.790718.bb3.l.png /dados/ufes/20161021/1477073747.790718.bb3.r.png
7757725.672675 -363565.323872 0.000000 0.047298 0.015047 0.662966 1477073747.871717 /dados/ufes/20161021/1477073747.871717.bb3.l.png /dados/ufes/20161021/1477073747.871717.bb3.r.png
7757725.675502 -363565.327406 0.000000 0.047630 0.014962 0.663537 1477073747.953840 /dados/ufes/20161021/1477073747.953840.bb3.l.png /dados/ufes/20161021/1477073747.953840.bb3.r.png
7757725.673470 -363565.327873 0.000000 0.047561 0.014799 0.664282 1477073748.034992 /dados/ufes/20161021/1477073748.034992.bb3.l.png /dados/ufes/20161021/1477073748.034992.bb3.r.png
7757725.674932 -363565.324252 0.000000 0.047533 0.014729 0.663864 1477073748.116587 /dados/ufes/20161021/1477073748.116587.bb3.l.png /dados/ufes/20161021/1477073748.116587.bb3.r.png
7757725.673535 -363565.321876 0.000000 0.047700 0.015011 0.664150 1477073748.203836 /dados/ufes/20161021/1477073748.203836.bb3.l.png /dados/ufes/20161021/1477073748.203836.bb3.r.png
7757725.671133 -363565.326690 0.000000 0.047462 0.014971 0.663713 1477073748.287239 /dados/ufes/20161021/1477073748.287239.bb3.l.png /dados/ufes/20161021/1477073748.287239.bb3.r.png
7757725.676277 -363565.337161 0.000000 0.046785 0.014678 0.663145 1477073748.370728 /dados/ufes/20161021/1477073748.370728.bb3.l.png /dados/ufes/20161021/1477073748.370728.bb3.r.png
7757725.676792 -363565.329939 0.000000 0.046840 0.014355 0.662583 1477073748.458438 /dados/ufes/20161021/1477073748.458438.bb3.l.png /dados/ufes/20161021/1477073748.458438.bb3.r.png
7757725.672667 -363565.329600 0.000000 0.047544 0.013850 0.663204 1477073748.539960 /dados/ufes/20161021/1477073748.539960.bb3.l.png /dados/ufes/20161021/1477073748.539960.bb3.r.png
7757725.670981 -363565.328429 0.000000 0.047798 0.014069 0.663055 1477073748.624111 /dados/ufes/20161021/1477073748.624111.bb3.l.png /dados/ufes/20161021/1477073748.624111.bb3.r.png
7757725.676596 -363565.315156 0.000000 0.047830 0.014036 0.663823 1477073748.707778 /dados/ufes/20161021/1477073748.707778.bb3.l.png /dados/ufes/20161021/1477073748.707778.bb3.r.png
7757725.679578 -363565.320711 0.000000 0.048108 0.014166 0.663524 1477073748.789966 /dados/ufes/20161021/1477073748.789966.bb3.l.png /dados/ufes/20161021/1477073748.789966.bb3.r.png
7757725.684596 -363565.312821 0.000000 0.048034 0.014617 0.664115 1477073748.872214 /dados/ufes/20161021/1477073748.872214.bb3.l.png /dados/ufes/20161021/1477073748.872214.bb3.r.png
7757725.688383 -363565.317887 0.000000 0.048150 0.014946 0.663944 1477073748.954284 /dados/ufes/20161021/1477073748.954284.bb3.l.png /dados/ufes/20161021/1477073748.954284.bb3.r.png
7757725.699267 -363565.303735 0.000000 0.048280 0.015018 0.659940 1477073749.036527 /dados/ufes/20161021/1477073749.036527.bb3.l.png /dados/ufes/20161021/1477073749.036527.bb3.r.png
7757725.709278 -363565.294622 0.000000 0.049614 0.015083 0.660184 1477073749.118502 /dados/ufes/20161021/1477073749.118502.bb3.l.png /dados/ufes/20161021/1477073749.118502.bb3.r.png
7757725.752436 -363565.269364 0.000000 0.049730 0.015888 0.663153 1477073749.201658 /dados/ufes/20161021/1477073749.201658.bb3.l.png /dados/ufes/20161021/1477073749.201658.bb3.r.png
7757725.802051 -363565.246522 0.000000 0.049730 0.015888 0.661621 1477073749.283352 /dados/ufes/20161021/1477073749.283352.bb3.l.png /dados/ufes/20161021/1477073749.283352.bb3.r.png
7757725.850182 -363565.247876 0.000000 0.050277 0.015577 0.663829 1477073749.367283 /dados/ufes/20161021/1477073749.367283.bb3.l.png /dados/ufes/20161021/1477073749.367283.bb3.r.png
7757725.878079 -363565.188300 0.000000 0.049902 0.015359 0.662295 1477073749.451314 /dados/ufes/20161021/1477073749.451314.bb3.l.png /dados/ufes/20161021/1477073749.451314.bb3.r.png
7757725.906862 -363565.136401 0.000000 0.049962 0.015620 0.662773 1477073749.534141 /dados/ufes/20161021/1477073749.534141.bb3.l.png /dados/ufes/20161021/1477073749.534141.bb3.r.png
7757726.001655 -363565.092692 0.000000 0.049999 0.015979 0.661222 1477073749.618049 /dados/ufes/20161021/1477073749.618049.bb3.l.png /dados/ufes/20161021/1477073749.618049.bb3.r.png
7757726.042877 -363565.062041 0.000000 0.050532 0.015880 0.661137 1477073749.704017 /dados/ufes/20161021/1477073749.704017.bb3.l.png /dados/ufes/20161021/1477073749.704017.bb3.r.png
7757726.130581 -363565.021040 0.000000 0.050035 0.016748 0.662610 1477073749.787907 /dados/ufes/20161021/1477073749.787907.bb3.l.png /dados/ufes/20161021/1477073749.787907.bb3.r.png
7757726.168892 -363564.994097 0.000000 0.050841 0.017788 0.663688 1477073749.870817 /dados/ufes/20161021/1477073749.870817.bb3.l.png /dados/ufes/20161021/1477073749.870817.bb3.r.png
7757726.234432 -363564.929980 0.000000 0.051199 0.018374 0.660724 1477073749.954170 /dados/ufes/20161021/1477073749.954170.bb3.l.png /dados/ufes/20161021/1477073749.954170.bb3.r.png
7757726.279411 -363564.890442 0.000000 0.051178 0.018741 0.661499 1477073750.037143 /dados/ufes/20161021/1477073750.037143.bb3.l.png /dados/ufes/20161021/1477073750.037143.bb3.r.png
7757726.336117 -363564.855930 0.000000 0.052432 0.018585 0.663801 1477073750.119915 /dados/ufes/20161021/1477073750.119915.bb3.l.png /dados/ufes/20161021/1477073750.119915.bb3.r.png
7757726.422140 -363564.803040 0.000000 0.052329 0.017995 0.663259 1477073750.202610 /dados/ufes/20161021/1477073750.202610.bb3.l.png /dados/ufes/20161021/1477073750.202610.bb3.r.png
7757726.495407 -363564.748387 0.000000 0.052359 0.017616 0.663493 1477073750.284280 /dados/ufes/20161021/1477073750.284280.bb3.l.png /dados/ufes/20161021/1477073750.284280.bb3.r.png
7757726.554723 -363564.676767 0.000000 0.054222 0.017081 0.662669 1477073750.365773 /dados/ufes/20161021/1477073750.365773.bb3.l.png /dados/ufes/20161021/1477073750.365773.bb3.r.png
