x y z rx ry rz timestamp left_image right_image
7757753.824114 -363543.622909 0.000000 0.062690 -0.048295 0.660234 1473187932.178097 /dados/ufes/20160906-01/1473187932.178097.bb8.l.png /dados/ufes/20160906-01/1473187932.178097.bb8.r.png
7757754.235844 -363543.322840 0.000000 0.062774 -0.049230 0.660816 1473187932.240427 /dados/ufes/20160906-01/1473187932.240427.bb8.l.png /dados/ufes/20160906-01/1473187932.240427.bb8.r.png
7757754.583698 -363543.051917 0.000000 0.061458 -0.047208 0.660596 1473187932.300263 /dados/ufes/20160906-01/1473187932.300263.bb8.l.png /dados/ufes/20160906-01/1473187932.300263.bb8.r.png
7757754.964487 -363542.762549 0.000000 0.061774 -0.043149 0.662624 1473187932.361838 /dados/ufes/20160906-01/1473187932.361838.bb8.l.png /dados/ufes/20160906-01/1473187932.361838.bb8.r.png
7757755.363916 -363542.450487 0.000000 0.060632 -0.037220 0.659845 1473187932.423899 /dados/ufes/20160906-01/1473187932.423899.bb8.l.png /dados/ufes/20160906-01/1473187932.423899.bb8.r.png
7757755.616626 -363542.249382 0.000000 0.059634 -0.034611 0.661948 1473187932.484457 /dados/ufes/20160906-01/1473187932.484457.bb8.l.png /dados/ufes/20160906-01/1473187932.484457.bb8.r.png
7757755.975561 -363541.969483 0.000000 0.057901 -0.032600 0.664278 1473187932.544580 /dados/ufes/20160906-01/1473187932.544580.bb8.l.png /dados/ufes/20160906-01/1473187932.544580.bb8.r.png
7757756.418548 -363541.630927 0.000000 0.057851 -0.031512 0.665488 1473187932.608723 /dados/ufes/20160906-01/1473187932.608723.bb8.l.png /dados/ufes/20160906-01/1473187932.608723.bb8.r.png
7757756.831875 -363541.314724 0.000000 0.057726 -0.034826 0.666425 1473187932.669643 /dados/ufes/20160906-01/1473187932.669643.bb8.l.png /dados/ufes/20160906-01/1473187932.669643.bb8.r.png
7757757.192063 -363541.027327 0.000000 0.057653 -0.038573 0.666756 1473187932.732123 /dados/ufes/20160906-01/1473187932.732123.bb8.l.png /dados/ufes/20160906-01/1473187932.732123.bb8.r.png
7757757.607695 -363540.707410 0.000000 0.058506 -0.041438 0.666397 1473187932.794691 /dados/ufes/20160906-01/1473187932.794691.bb8.l.png /dados/ufes/20160906-01/1473187932.794691.bb8.r.png
7757757.991018 -363540.406763 0.000000 0.059842 -0.043770 0.667628 1473187932.857205 /dados/ufes/20160906-01/1473187932.857205.bb8.l.png /dados/ufes/20160906-01/1473187932.857205.bb8.r.png
7757758.384542 -363540.096013 0.000000 0.061142 -0.046531 0.666919 1473187932.919709 /dados/ufes/20160906-01/1473187932.919709.bb8.l.png /dados/ufes/20160906-01/1473187932.919709.bb8.r.png
7757758.756461 -363539.816314 0.000000 0.062579 -0.045056 0.665700 1473187932.982220 /dados/ufes/20160906-01/1473187932.982220.bb8.l.png /dados/ufes/20160906-01/1473187932.982220.bb8.r.png
7757759.135865 -363539.525709 0.000000 0.064302 -0.042197 0.668228 1473187933.045485 /dados/ufes/20160906-01/1473187933.045485.bb8.l.png /dados/ufes/20160906-01/1473187933.045485.bb8.r.png
7757759.526598 -363539.210749 0.000000 0.066125 -0.039701 0.670625 1473187933.107265 /dados/ufes/20160906-01/1473187933.107265.bb8.l.png /dados/ufes/20160906-01/1473187933.107265.bb8.r.png
7757759.869748 -363538.934666 0.000000 0.069044 -0.037253 0.671795 1473187933.170890 /dados/ufes/20160906-01/1473187933.170890.bb8.l.png /dados/ufes/20160906-01/1473187933.170890.bb8.r.png
7757760.229992 -363538.661234 0.000000 0.072073 -0.037131 0.672541 1473187933.234524 /dados/ufes/20160906-01/1473187933.234524.bb8.l.png /dados/ufes/20160906-01/1473187933.234524.bb8.r.png
7757760.625954 -363538.347593 0.000000 0.073641 -0.037501 0.673206 1473187933.294582 /dados/ufes/20160906-01/1473187933.294582.bb8.l.png /dados/ufes/20160906-01/1473187933.294582.bb8.r.png
7757761.057154 -363538.008152 0.000000 0.074556 -0.036593 0.673513 1473187933.357288 /dados/ufes/20160906-01/1473187933.357288.bb8.l.png /dados/ufes/20160906-01/1473187933.357288.bb8.r.png
7757761.367727 -363537.789401 0.000000 0.078115 -0.036945 0.672442 1473187933.420932 /dados/ufes/20160906-01/1473187933.420932.bb8.l.png /dados/ufes/20160906-01/1473187933.420932.bb8.r.png
7757761.720222 -363537.501801 0.000000 0.078753 -0.035924 0.674775 1473187933.484651 /dados/ufes/20160906-01/1473187933.484651.bb8.l.png /dados/ufes/20160906-01/1473187933.484651.bb8.r.png
7757762.065317 -363537.233962 0.000000 0.080477 -0.036750 0.675241 1473187933.544796 /dados/ufes/20160906-01/1473187933.544796.bb8.l.png /dados/ufes/20160906-01/1473187933.544796.bb8.r.png
7757762.463603 -363536.924142 0.000000 0.081577 -0.036248 0.675841 1473187933.609550 /dados/ufes/20160906-01/1473187933.609550.bb8.l.png /dados/ufes/20160906-01/1473187933.609550.bb8.r.png
7757762.842310 -363536.610320 0.000000 0.081328 -0.036147 0.675177 1473187933.670028 /dados/ufes/20160906-01/1473187933.670028.bb8.l.png /dados/ufes/20160906-01/1473187933.670028.bb8.r.png
7757763.318554 -363536.240745 0.000000 0.082521 -0.038291 0.676345 1473187933.732258 /dados/ufes/20160906-01/1473187933.732258.bb8.l.png /dados/ufes/20160906-01/1473187933.732258.bb8.r.png
7757763.669703 -363535.967758 0.000000 0.082228 -0.039840 0.677056 1473187933.797063 /dados/ufes/20160906-01/1473187933.797063.bb8.l.png /dados/ufes/20160906-01/1473187933.797063.bb8.r.png
7757764.079317 -363535.669851 0.000000 0.081833 -0.040715 0.676678 1473187933.857811 /dados/ufes/20160906-01/1473187933.857811.bb8.l.png /dados/ufes/20160906-01/1473187933.857811.bb8.r.png
7757764.278164 -363535.496764 0.000000 0.081245 -0.042081 0.673066 1473187933.919664 /dados/ufes/20160906-01/1473187933.919664.bb8.l.png /dados/ufes/20160906-01/1473187933.919664.bb8.r.png
7757764.684282 -363535.183606 0.000000 0.077870 -0.043747 0.672416 1473187933.983253 /dados/ufes/20160906-01/1473187933.983253.bb8.l.png /dados/ufes/20160906-01/1473187933.983253.bb8.r.png
7757765.056767 -363534.888824 0.000000 0.075534 -0.044131 0.671121 1473187934.045411 /dados/ufes/20160906-01/1473187934.045411.bb8.l.png /dados/ufes/20160906-01/1473187934.045411.bb8.r.png
7757765.511709 -363534.550442 0.000000 0.072797 -0.044774 0.668053 1473187934.108923 /dados/ufes/20160906-01/1473187934.108923.bb8.l.png /dados/ufes/20160906-01/1473187934.108923.bb8.r.png
7757765.911260 -363534.237045 0.000000 0.066978 -0.046456 0.664660 1473187934.173252 /dados/ufes/20160906-01/1473187934.173252.bb8.l.png /dados/ufes/20160906-01/1473187934.173252.bb8.r.png
